projid_geoid	project_id	proj_cnt	sector_value	year1	year2	year3	commit	comm_p_loc	geoname_id	precision_code	place_name	latitude	longitude	location_type_code	location_type_name	geoname_adm_code	geonames_adm_name	geonames_retrieval_time
87292191274_1943888	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1943888	1	Moleana	-8.91861	125.18028	PPL	populated place	TL|00	East Timor	1999-12-09T00:00:00+0000
87292441820_8628947	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103	5268.8623188406	8628947	1	Montane	-8.76667	125.56667	PPL	populated place	TL	East Timor	2013-10-11T00:00:00+0000
87292191274_8643277	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	8643277	1	Moris Foun	-8.7	125.53	PPL	populated place	TL	East Timor	2013-11-21T00:00:00+0000
87292861561_8630058	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	8630058	1	Mota Icun	-8.56667	125.41971	PPL	populated place	TL|LI|8617925	East Timor|Liquiçá|Bazartete	2013-11-08T00:00:00+0000
87292441820_8629129	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103	5268.8623188406	8629129	1	Motaulun	-8.6	125.4	PPL	populated place	TL	East Timor	2013-10-17T00:00:00+0000
87292191274_1943211	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1943211	1	Nahareca	-8.70028	126.48111	PPL	populated place	TL|00	East Timor	1999-09-21T00:00:00+0000
87292861561_1943211	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	1943211	1	Nahareca	-8.70028	126.48111	PPL	populated place	TL|00	East Timor	1999-09-21T00:00:00+0000
87292861561_1945431	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	1945431	1	Nairete	-8.51917	126.95139	PPL	populated place	TL|00	East Timor	1999-10-29T00:00:00+0000
87292191274_8643598	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	8643598	1	Namanei	-8.85215	126.51235	PPL	populated place	TL	East Timor	2013-12-03T00:00:00+0000
87292441820_8629005	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103	5268.8623188406	8629005	1	Namolesso	-8.71667	125.65	PPL	populated place	TL	East Timor	2013-10-14T00:00:00+0000
87292191274_1943457	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1943457	1	Nartutu	-8.58944	125.34361	PPL	populated place	TL|00	East Timor	1999-12-06T00:00:00+0000
87292191274_8644032	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	8644032	1	Natarae	-8.65	125.36667	PPL	populated place	TL	East Timor	2013-12-10T00:00:00+0000
87292191274_1943635	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1943635	1	Natare	-8.64972	125.36083	PPL	populated place	TL|00	East Timor	1999-12-06T00:00:00+0000
87292191274_1944671	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1944671	1	Nauleau	-8.75417	125.95694	PPL	populated place	TL|00	East Timor	1999-12-10T00:00:00+0000
87292861561_1943351	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	1943351	1	Neolidae	-8.63056	126.65028	PPL	populated place	TL|00	East Timor	2013-10-17T00:00:00+0000
87292993363_1942396	87292993363	6	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""11120 - Education facilities and training""},{""sector"":""150 - GOVERNMENT AND CIVIL SOCIETY"",""subsector"":""151 - Government and civil society, general"",""subsubsector"":""15111 - Public finance management""}]"	2012			682500.52	113750.086666667	1942396	1	Nicolau Lobato Airport	-8.54655	125.52472	AIRP	airport	TL|00	East Timor	2013-03-17T00:00:00+0000
87292191278_8628963	87292191278	1	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011			5500000	5500000	8628963	3	Nitibe	-9.34796	124.23333	ADM2	second-order administrative division	TL|OE|8628963	East Timor|Oecusse|Nitibe	2013-10-23T00:00:00+0000
87292861561_8630085	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	8630085	1	Nonquican	-9.38333	124.35	PPL	populated place	TL	East Timor	2013-11-08T00:00:00+0000
87292441820_1944234	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103	5268.8623188406	1944234	1	Nunira	-8.48667	126.65083	PPL	populated place	TL|00	East Timor	1999-10-12T00:00:00+0000
87292191274_1944623	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1944623	1	Nunutali	-8.75	125.43722	PPL	populated place	TL|00	East Timor	1999-10-21T00:00:00+0000
87292861561_1944623	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	1944623	1	Nunutali	-8.75	125.43722	PPL	populated place	TL|00	East Timor	1999-10-21T00:00:00+0000
87292191274_1944803	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1944803	1	Nunutana	-8.99528	125.27972	PPL	populated place	TL|00	East Timor	1999-10-25T00:00:00+0000
87292861561_1944803	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	1944803	1	Nunutana	-8.99528	125.27972	PPL	populated place	TL|00	East Timor	1999-10-25T00:00:00+0000
87292191274_1945175	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1945175	1	Oalgomo	-9.06249	125.33508	PPL	populated place	TL|BO	East Timor|Bobonaro	2012-07-05T00:00:00+0000
87292861561_1944206	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	1944206	1	Oamna	-9.35	124.21333	PPL	populated place	TL|OE	East Timor|Oecusse	2012-02-29T00:00:00+0000
87292441820_1945062	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103	5268.8623188406	1945062	1	Obrato	-8.50417	125.9975	PPL	populated place	TL|MT|8618003	East Timor|Manatuto|Manatuto	2013-11-08T00:00:00+0000
87292861561_1945062	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	1945062	1	Obrato	-8.50417	125.9975	PPL	populated place	TL|MT|8618003	East Timor|Manatuto|Manatuto	2013-11-08T00:00:00+0000
87292481496_8629094	87292481496	49	"[{""sector"":""110 - EDUCATION"",""subsector"":""112 - Basic education"",""subsubsector"":""""}]"	2011			711330	14516.9387755102	8629094	1	Obulo	-8.98139	125.35263	PPL	populated place	TL	East Timor	2013-10-16T00:00:00+0000
87292191274_1945190	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1945190	1	Odelgomo	-9.0625	125.31972	PPL	populated place	TL|BO	East Timor|Bobonaro	2012-07-05T00:00:00+0000
87292441820_8629043	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103	5268.8623188406	8629043	1	Odomau	-8.97919	125.1856	PPL	populated place	TL	East Timor	2013-10-15T00:00:00+0000
87292481496_8629043	87292481496	49	"[{""sector"":""110 - EDUCATION"",""subsector"":""112 - Basic education"",""subsubsector"":""""}]"	2011			711330	14516.9387755102	8629043	1	Odomau	-8.97919	125.1856	PPL	populated place	TL	East Timor	2013-10-15T00:00:00+0000
87292191274_1945221	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1945221	1	Oeleu	-9.03056	125.29528	PPL	populated place	TL|BO	East Timor|Bobonaro	2012-07-05T00:00:00+0000
87292861561_1944091	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	1944091	1	Oemolo	-9.22722	124.31139	PPL	populated place	TL|OE	East Timor|Oecusse	2012-02-29T00:00:00+0000
87292481496_1944013	87292481496	49	"[{""sector"":""110 - EDUCATION"",""subsector"":""112 - Basic education"",""subsubsector"":""""}]"	2011			711330	14516.9387755102	1944013	1	Ogues	-9.2917	125.23541	PPL	populated place	TL|CO	East Timor|Cova Lima	2012-07-05T00:00:00+0000
87292191274_1944601	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1944601	1	Olopana	-8.81611	125.47833	PPL	populated place	TL|00	East Timor	1999-10-21T00:00:00+0000
87292191274_8629045	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	8629045	2	Opa	-9.19294	125.27435	PPL	populated place	TL	East Timor	2013-10-15T00:00:00+0000
87292481496_8629045	87292481496	49	"[{""sector"":""110 - EDUCATION"",""subsector"":""112 - Basic education"",""subsubsector"":""""}]"	2011			711330	14516.9387755102	8629045	1	Opa	-9.19294	125.27435	PPL	populated place	TL	East Timor	2013-10-15T00:00:00+0000
87292191274_1944790	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1944790	1	Orbeto	-8.88972	125.37889	PPL	populated place	TL|00	East Timor	1999-11-29T00:00:00+0000
87292191274_1944653	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1944653	1	Orlalan	-8.75167	125.91667	PPL	populated place	TL|00	East Timor	1999-12-10T00:00:00+0000
87292861561_1944653	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	1944653	1	Orlalan	-8.75167	125.91667	PPL	populated place	TL|00	East Timor	1999-12-10T00:00:00+0000
87292861561_8629057	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	8629057	1	Osso Huna	-8.65	126.63333	PPL	populated place	TL	East Timor	2013-10-15T00:00:00+0000
87292191274_8629927	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	8629927	1	Ossorua	-8.75444	126.44417	PPL	populated place	TL	East Timor	2013-12-04T00:00:00+0000
87292861561_8629927	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	8629927	1	Ossorua	-8.75444	126.44417	PPL	populated place	TL	East Timor	2013-12-04T00:00:00+0000
87292441820_8629059	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103	5268.8623188406	8629059	1	Ossouala	-8.58333	126.33333	PPL	populated place	TL	East Timor	2013-10-15T00:00:00+0000
87292191274_1943949	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1943949	1	Ozo	-9.11722	125.24111	PPL	populated place	TL|BO	East Timor|Bobonaro	2012-07-05T00:00:00+0000
87292861561_1944143	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	1944143	1	Pala	-8.18361	125.62861	PPL	populated place	TL|00	East Timor	1999-12-04T00:00:00+0000
87292441820_1943660	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103	5268.8623188406	1943660	1	Palaka	-8.89528	125.00444	PPL	populated place	TL|00	East Timor	1999-12-09T00:00:00+0000
87292861561_8630002	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	8630002	1	Palimano	-8.71667	125.45	PPL	populated place	TL	East Timor	2013-11-08T00:00:00+0000
87292861561_1945474	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	1945474	1	Parlamento	-8.35917	126.93083	PPL	populated place	TL|00	East Timor	1999-11-29T00:00:00+0000
87292191274_1945004	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1945004	1	Petalara	-8.82972	125.30306	PPL	populated place	TL|00	East Timor	1999-10-26T00:00:00+0000
87292191274_1943779	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1943779	1	Pisulete	-8.5875	125.34917	PPL	populated place	TL|00	East Timor	1999-12-06T00:00:00+0000
87292191274_1945026	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1945026	1	Poerema	-8.80333	125.3275	PPL	populated place	TL|00	East Timor	1999-10-26T00:00:00+0000
87292191274_1945105	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1945105	1	Poerema	-8.76833	125.34222	PPL	populated place	TL|00	East Timor	1999-10-26T00:00:00+0000
87292191274_8629116	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	8629116	1	Poetete	-8.75	125.4	PPL	populated place	TL	East Timor	2013-10-17T00:00:00+0000
87292441820_8629116	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103	5268.8623188406	8629116	1	Poetete	-8.75	125.4	PPL	populated place	TL	East Timor	2013-10-17T00:00:00+0000
87292191274_8643263	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	8643263	1	Puemate	-8.83111	125.20278	PPL	populated place	TL	East Timor	2013-11-21T00:00:00+0000
87292441820_8629066	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103	5268.8623188406	8629066	1	Purugua	-8.8	125.25	PPL	populated place	TL	East Timor	2013-10-15T00:00:00+0000
87292441820_8617912	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103	5268.8623188406	8617912	3	Quelicai	-8.60135	126.55904	ADM2	second-order administrative division	TL|BA|8617912	East Timor|Baucau|Quelicai	2013-10-25T00:00:00+0000
87292861561_1942831	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	1942831	1	Raca	-8.43667	126.97861	PPL	populated place	TL|LA|8629266	East Timor|Lautém|Lospalos	2013-11-08T00:00:00+0000
87292441820_8629062	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103	5268.8623188406	8629062	1	Raifun	-9	125.28333	PPL	populated place	TL	East Timor	2013-10-15T00:00:00+0000
87292191274_8629992	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	8629992	1	Raifun Vila	-8.98333	125.21667	PPL	populated place	TL	East Timor	2013-11-07T00:00:00+0000
87292861561_8629992	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	8629992	1	Raifun Vila	-8.98333	125.21667	PPL	populated place	TL	East Timor	2013-11-07T00:00:00+0000
87292441820_8617926	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103	5268.8623188406	8617926	1	Railaco Craic	-8.69889	125.465	PPL	populated place	TL	East Timor	2013-10-08T00:00:00+0000
87292191274_1944629	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1944629	1	Railisu	-8.75556	125.46028	PPL	populated place	TL|00	East Timor	1999-10-21T00:00:00+0000
87292861561_8629999	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	8629999	1	Railori	-8.76667	125.4	PPL	populated place	TL|ER|8617931	East Timor|Ermera|Ermera Villa	2013-11-08T00:00:00+0000
87292191274_1944595	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1944595	1	Raimerhai	-8.81056	125.40278	PPL	populated place	TL|00	East Timor	2012-01-20T00:00:00+0000
87292861561_1945003	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	1945003	1	Rairema	-8.82083	125.60111	PPL	populated place	TL|00	East Timor	1999-11-15T00:00:00+0000
87292191274_1943672	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1943672	1	Raitahu	-8.92417	126.40139	PPL	populated place	TL|00	East Timor	1999-11-10T00:00:00+0000
87292861561_8629997	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	8629997	1	Raitu	-8.78333	125.41667	PPL	populated place	TL	East Timor	2013-11-07T00:00:00+0000
87292191274_1944938	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1944938	1	Reabuticeon	-8.58667	125.84361	PPL	populated place	TL|00	East Timor	1999-12-10T00:00:00+0000
87292191274_1945067	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1945067	1	Rembor	-8.54444	125.96528	PPL	populated place	TL|00	East Timor	1999-12-10T00:00:00+0000
87292191274_1944111	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1944111	1	Rialau	-8.84611	125.40361	PPL	populated place	TL|00	East Timor	2013-11-22T00:00:00+0000
87292191274_1944117	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1944117	1	Riamori	-8.85778	125.43472	PPL	populated place	TL|00	East Timor	1999-10-21T00:00:00+0000
87292861561_1936985	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	1936985	1	Riatu	-9.00611	125.60861	PPL	populated place	TL|MF	East Timor|Manufahi	2012-07-05T00:00:00+0000
87292441820_1943907	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103	5268.8623188406	1943907	1	Ritabou	-8.96917	125.21833	PPL	populated place	TL|00	East Timor	1999-12-09T00:00:00+0000
87292481496_1943907	87292481496	49	"[{""sector"":""110 - EDUCATION"",""subsector"":""112 - Basic education"",""subsubsector"":""""}]"	2011			711330	14516.9387755102	1943907	1	Ritabou	-8.96917	125.21833	PPL	populated place	TL|00	East Timor	1999-12-09T00:00:00+0000
87292861561_8629979	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	8629979	1	Roluli	-8.63333	125.73333	PPL	populated place	TL	East Timor	2013-11-07T00:00:00+0000
87292191274_8629933	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	8629933	1	Ruhetun	-8.64222	125.97611	PPL	populated place	TL	East Timor	2013-12-03T00:00:00+0000
87292191274_8630004	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	8630004	1	Sabelo	-8.82889	125.45306	PPL	populated place	TL	East Timor	2013-11-22T00:00:00+0000
87292861561_8630004	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	8630004	1	Sabelo	-8.82889	125.45306	PPL	populated place	TL	East Timor	2013-11-22T00:00:00+0000
87292441820_1942604	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103	5268.8623188406	1942604	1	Sabuli	-8.52944	125.73611	PPL	populated place	TL|00	East Timor	1999-11-29T00:00:00+0000
87292191274_1943759	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1943759	1	Sacoco	-8.71028	125.37194	PPL	populated place	TL|00	East Timor	1999-12-06T00:00:00+0000
87292191274_1942802	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1942802	1	Saheu	-8.74444	125.40806	PPL	populated place	TL|00	East Timor	1999-12-06T00:00:00+0000
87292993363_1944073	87292993363	6	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""11120 - Education facilities and training""},{""sector"":""150 - GOVERNMENT AND CIVIL SOCIETY"",""subsector"":""151 - Government and civil society, general"",""subsubsector"":""15111 - Public finance management""}]"	2012			682500.52	113750.086666667	1944073	1	Sakato	-9.17278	124.45889	PPL	populated place	TL|OE	East Timor|Oecusse	2012-02-29T00:00:00+0000
87292993363_1943179	87292993363	6	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""11120 - Education facilities and training""},{""sector"":""150 - GOVERNMENT AND CIVIL SOCIETY"",""subsector"":""151 - Government and civil society, general"",""subsubsector"":""15111 - Public finance management""}]"	2012			682500.52	113750.086666667	1943179	1	Salele	-8.73833	126.28	PPL	populated place	TL|00	East Timor	1999-09-21T00:00:00+0000
87292191274_1943476	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1943476	1	Samalai	-8.57694	126.16	PPL	populated place	TL|00	East Timor	1999-11-27T00:00:00+0000
87292441820_1944231	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103	5268.8623188406	1944231	1	Samalari	-8.48639	126.66667	PPL	populated place	TL|00	East Timor	1999-10-12T00:00:00+0000
87292441820_8629009	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103	5268.8623188406	8629009	1	Samalari	-8.51667	126.46667	PPL	populated place	TL	East Timor	2013-10-14T00:00:00+0000
87292441820_8617928	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103	5268.8623188406	8617928	1	Samalete	-8.68377	125.51576	PPL	populated place	TL	East Timor	2013-10-08T00:00:00+0000
87292861561_8630088	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	8630088	1	Samaliu	-8.78333	126.38333	PPL	populated place	TL	East Timor	2013-11-08T00:00:00+0000
87292191274_1943418	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1943418	1	Samanaro	-8.64333	125.23972	PPL	populated place	TL|00	East Timor	1999-12-04T00:00:00+0000
87292861561_8630081	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	8630081	1	Santa Rosa	-9.2	124.36667	PPL	populated place	TL	East Timor	2013-11-08T00:00:00+0000
87292191274_8629365	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	8629365	1	São Francisco	-8.75	125.33333	PPL	populated place	TL	East Timor	2013-10-25T00:00:00+0000
87292861561_8629365	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	8629365	1	São Francisco	-8.75	125.33333	PPL	populated place	TL	East Timor	2013-10-25T00:00:00+0000
87292441820_1943726	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103	5268.8623188406	1943726	1	Sare	-8.75833	125.2075	PPL	populated place	TL|00	East Timor	1999-12-09T00:00:00+0000
87292441820_1943166	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103	5268.8623188406	1943166	1	Sarlala	-8.67389	125.55083	PPL	populated place	TL|00	East Timor	1999-11-29T00:00:00+0000
87292861561_1943166	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	1943166	1	Sarlala	-8.67389	125.55083	PPL	populated place	TL|00	East Timor	1999-11-29T00:00:00+0000
87292191274_1944852	87292191274	209	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2010			8000000	38277.5119617225	1944852	1	Sasahi	-8.71833	125.97833	PPL	populated place	TL|00	East Timor	1999-12-10T00:00:00+0000
87292441820_8629014	87292441820	138	"[{""sector"":""110 - EDUCATION"",""subsector"":""111 - Education, level unspecified"",""subsubsector"":""""}]"	2012			727103	5268.8623188406	8629014	1	Seical	-8.46667	126.51667	PPL	populated place	TL	East Timor	2013-10-14T00:00:00+0000
87292861561_8629014	87292861561	155	"[{""sector"":""110 - EDUCATION"",""subsector"":"""",""subsubsector"":""""}]"	2011	2013		3150792	20327.6903225806	8629014	1	Seical	-8.46667	126.51667	PPL	populated place	TL	East Timor	2013-10-14T00:00:00+0000
